city,country,latitude,longitude,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,temp_avg_yearly,budget_level_encoded,HotelRating_encoded,rating_was_unknown,has_airport,is_short_trip,is_one_week,region_africa,region_asia,region_europe,region_middle_east,region_north_america,region_oceania,region_south_america,name,iata,icao,latitude_airport,longitude_airport,HotelName,Attractions
Riga,Latvia,56.9493977,24.1051846,4,3,3,2,4,4,3,4,3,11.02,2,3.0,0,1,1,1,False,False,True,False,False,False,False,Riga International Airport,RIX,EVRA,56.92359924316406,23.971099853515625,OK Hotel,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Uzvaras Park - 0.6 km / 0.4 mi <br /> Golden Bowling Center - 1.3 km / 0.8 mi <br /> Botanisches Garten des Universitaets - 1.3 km / 0.8 mi <br /> Latvian Railway History Museum - 1.4 km / 0.9 mi <br /> University of Latvia Botanical Garden - 1.4 km / 0.9 mi <br /> Victory Monument - 1.6 km / 1 mi <br /> Kipsala International Exhibition Centre - 1.8 km / 1.1 mi <br /> Vansu Bridge - 1.9 km / 1.2 mi <br /> National Library of Latvia - 1.9 km / 1.2 mi <br /> Arsenals Exhibition Hall - 2.2 km / 1.4 mi <br /> Riga Castle - 2.3 km / 1.4 mi <br /> Latvian National Theatre - 2.3 km / 1.4 mi <br /> National Theater - 2.3 km / 1.4 mi <br /> Parliament - 2.4 km / 1.5 mi <br /> Three Brothers - 2.4 km / 1.5 mi <br /> </p><p>The preferred airport for Hotel OK is Riga International Airport (RIX) - 9 km / 5.6 mi </p>
Pokhara,Nepal,28.209538,83.991402,3,5,5,1,2,3,4,2,4,20.075,1,3.0,0,1,1,1,False,True,False,False,False,False,False,Pokhara Airport,PKR,VNPK,28.200899124145508,83.98210144042969,Hotel Grand Holiday,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Phewa Lake - 0.1 km / 0.1 mi <br /> Ratna Mandir - 0.6 km / 0.4 mi <br /> Tal Barahi Temple - 1.1 km / 0.7 mi <br /> Pokhara Museum - 1.8 km / 1.1 mi <br /> World Peace Stupa - 3 km / 1.8 mi <br /> Seti River - 3 km / 1.9 mi <br /> Seti River Gourge - 3.2 km / 2 mi <br /> Devi s Falls - 3.2 km / 2 mi <br /> Gupteshwor Cave - 3.3 km / 2.1 mi <br /> Gupteswar Gupha - 3.6 km / 2.2 mi <br /> Pokhara International Mountain Museum - 3.6 km / 2.2 mi <br /> Pokhara Regional Museum - 4 km / 2.5 mi <br /> Bindhyabasini Temple - 4.9 km / 3.1 mi <br /> Mahendra Cave - 9.3 km / 5.8 mi <br /> Begnas Lake - 16.4 km / 10.2 mi <br /> </p><p>The preferred airport for Hotel Grand Holiday is Pokhara (PKR) - 2.8 km / 1.7 mi </p>
Eindhoven,Netherlands,51.4392648,5.478633,3,2,3,1,3,3,3,4,2,11.433333333333332,2,4.0,0,1,1,0,False,False,True,False,False,False,False,Eindhoven Airport,EIN,EHEH,51.4500999451,5.37452983856,Holiday Inn Eindhoven,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Eindhoven University of Technology - 0.4 km / 0.3 mi <br /> Philips Stadium - 0.7 km / 0.4 mi <br /> Frits Philips Music Center - 0.8 km / 0.5 mi <br /> Philips Museum - 0.9 km / 0.5 mi <br /> De Laak - 1.1 km / 0.7 mi <br /> Van Abbemuseum - 1.4 km / 0.9 mi <br /> DAF Museum - 1.6 km / 1 mi <br /> Step In The Arena - Grafiti Walls - 1.8 km / 1.1 mi <br /> Escaperoom Strijp-S - 1.9 km / 1.2 mi <br /> Parktheater Eindhoven - 2.1 km / 1.3 mi <br /> Catharina Hospital - 2.4 km / 1.5 mi <br /> Evoluon - 2.7 km / 1.7 mi <br /> Catharina Ziekenhuis - 2.8 km / 1.8 mi <br /> Eindhoven Museum - 3 km / 1.9 mi <br /> Van Gogh-Roosegaarde Cycle Path - 3.9 km / 2.4 mi <br /> </p><p>The nearest airports are:<br />Amsterdam Airport Schiphol (AMS) - 126.7 km / 78.7 mi<br /> Eindhoven (EIN) - 8.5 km / 5.3 mi<br /> Weeze (NRN) - 86.8 km / 53.9 mi<br /> </p><p></p>
Lisbon,Portugal,38.7077507,-9.1365919,5,3,3,3,4,5,3,4,2,17.55,2,4.0,0,1,1,1,False,False,True,False,False,False,False,Humberto Delgado Airport (Lisbon Portela Airport),LIS,LPPT,38.7813,-9.13592,VIP Executive Entrecampos Hotel & Conference,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Campo Grande - 0.1 km / 0.1 mi <br /> University of Lisbon - 0.4 km / 0.2 mi <br /> Campo Pequeno Bullring - 0.8 km / 0.5 mi <br /> Hospital Curry Cabral - 0.9 km / 0.5 mi <br /> Avenida de Roma - 1.1 km / 0.7 mi <br /> Hospital Santa Maria - 1.4 km / 0.9 mi <br /> Gulbenkian Museum - 1.5 km / 1 mi <br /> Saldanha Square - 1.8 km / 1.1 mi <br /> El Corte Ingles Mall - 2 km / 1.3 mi <br /> Instituto Superior Tecnico - 2.1 km / 1.3 mi <br /> Eduardo VII Park - 2.2 km / 1.3 mi <br /> Coracao de Jesus - 2.2 km / 1.4 mi <br /> Avenida Almirante Reis - 2.2 km / 1.4 mi <br /> Jose Alvalade Stadium - 2.3 km / 1.4 mi <br /> Estufa Fria - 2.3 km / 1.5 mi <br /> </p><p>The nearest airports are:<br />Humberto Delgado Airport (LIS) - 6.4 km / 3.9 mi<br /> Cascais (CAT) - 22.8 km / 14.1 mi<br /> </p><p>The preferred airport for VIP Executive Entrecampos Hotel & Conference is Humberto Delgado Airport (LIS). </p>
Apia,Samoa,-13.8345235,-171.7630955,4,3,4,4,2,3,3,2,4,27.05,2,3.0,0,1,1,1,False,False,False,False,False,True,False,Fagali'i Airport,FGI,NSFI,-13.8486995697,-171.740005493,Orator Hotel Samoa,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Faleata Golf Course - 2.1 km / 1.3 mi <br /> Papaseea Sliding Rocks - 5.8 km / 3.6 mi <br /> Fugalei Fresh Produce Market - 7.2 km / 4.5 mi <br /> Flea Market - 7.7 km / 4.8 mi <br /> Fish Market - 7.9 km / 4.9 mi <br /> Falemataaga  The Museum of Samoa - 8.4 km / 5.2 mi <br /> National Parliament - 9.1 km / 5.7 mi <br /> Lake Lanoto o - 9.5 km / 5.9 mi <br /> Apia Park - 9.5 km / 5.9 mi <br /> Palolo Deep Marine Reserve - 9.7 km / 6 mi <br /> Robert Louis Stevenson Museum - 11.2 km / 7 mi <br /> Baha i House of Worship - 15.9 km / 9.9 mi <br /> Papapapaitai Falls - 21.7 km / 13.5 mi <br /> Giant Clam Sanctuary - 27.1 km / 16.8 mi <br /> Return to Paradise Beach - 30.3 km / 18.9 mi <br /> </p><p>The nearest airports are:<br />Faleolo International Airport (APW) - 27.1 km / 16.8 mi<br /> Apia (FGI-Fagali i) - 11.2 km / 6.9 mi<br /> </p><p>The preferred airport for Orator Hotel Samoa is Faleolo International Airport (APW). </p>
Durban,South Africa,-29.861825,31.009909,3,4,4,5,3,4,3,3,2,20.791666666666668,2,3.0,0,1,1,1,True,False,False,False,False,False,False,King Shaka International Airport,DUR,FALE,-29.6144444444,31.1197222222,10 Woodlands Road B&B and Self Catering,Not specified
Bilbao,Spain,43.2630018,-2.9350039,5,3,3,2,4,4,3,4,2,15.483333333333334,2,4.0,0,1,1,1,False,False,True,False,False,False,False,Bilbao Airport,BIO,LEBB,43.30110168457031,-2.9106099605560303,Hesperia Zubialde,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Ensanche - 0.1 km / 0.1 mi <br /> San Mames Stadium - 0.1 km / 0.1 mi <br /> Estuary of Bilbao - 0.1 km / 0.1 mi <br /> Plaza del Sagrado Corazon - 0.4 km / 0.3 mi <br /> Dona Casilda Iturrizar Park - 0.5 km / 0.3 mi <br /> Museo Marítimo Ría de Bilbao - 0.6 km / 0.4 mi <br /> Euskalduna Conference Centre and Concert Hall - 0.6 km / 0.4 mi <br /> Maritime Museum - 0.6 km / 0.4 mi <br /> Bay of Biscay - 0.8 km / 0.5 mi <br /> Hospital de Basurto - 0.8 km / 0.5 mi <br /> C.C. Zubiarte - 0.8 km / 0.5 mi <br /> Galeria Bay Salt - 1.1 km / 0.7 mi <br /> Bilbao Fine Arts Museum - 1.2 km / 0.7 mi <br /> Deusto Bridge - 1.2 km / 0.7 mi <br /> Hospital de San Francisco Javier - 1.3 km / 0.8 mi <br /> </p><p>The nearest airports are:<br />Bilbao Airport (BIO) - 20.8 km / 12.9 mi<br /> Vitoria (VIT) - 60.8 km / 37.8 mi<br /> </p><p></p>
Zurich,Switzerland,47.3744489,8.5410422,4,3,4,1,3,4,4,5,2,10.666666666666666,3,3.0,1,1,1,1,False,False,True,False,False,False,False,Zürich Airport,ZRH,LSZH,47.464699,8.54917,Hotel Glärnisch Hof,Not specified
Zermatt,Switzerland,46.0212076,7.749254,3,5,5,1,2,4,4,2,4,8.399999999999999,3,4.0,0,1,1,1,False,False,True,False,False,False,False,Zermatt  Heliport,\N,LSEZ,46.0293197631836,7.753366470336914,Backstage Boutique SPA Hotel,Not specified
Chiang Mai,Thailand,18.7882778,98.9858802,5,4,4,1,3,5,4,3,4,27.008333333333336,1,4.0,0,1,1,1,False,True,False,False,False,False,False,Chiang Mai International Airport,CNX,VTCC,18.7667999268,98.962600708,Sala Lanna Chiang Mai Hotel,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Riverside - 0.1 km / 0.1 mi <br /> Mae Ping River - 0.3 km / 0.2 mi <br /> Warorot Market - 0.4 km / 0.3 mi <br /> Naowarat Bridge - 0.6 km / 0.3 mi <br /> U.S. Consulate General - 0.9 km / 0.6 mi <br /> Muang Mai Market - 0.9 km / 0.6 mi <br /> Iron Bridge - 1 km / 0.6 mi <br /> Chiang Mai Night Bazaar - 1.2 km / 0.7 mi <br /> Tha Phae Gate - 1.4 km / 0.9 mi <br /> Tha Pae Walking Street - 1.6 km / 1 mi <br /> Wat Chiang Man - 1.8 km / 1.1 mi <br /> Chiang Mai City Arts & Cultural Center - 1.8 km / 1.1 mi <br /> Three Kings Monument - 1.9 km / 1.2 mi <br /> Chiang Mai Historical Centre - 1.9 km / 1.2 mi <br /> Sunday Walking Street Market - 2 km / 1.3 mi <br /> </p><p>The nearest major airport is Chiang Mai Intl. Airport (CNX) - 7.7 km / 4.8 mi</p>
Glasgow,United Kingdom,55.861155,-4.2501687,4,2,3,1,4,4,3,4,2,9.608333333333333,2,2.0,0,1,1,1,False,False,True,False,False,False,False,Glasgow International Airport,GLA,EGPF,55.8718986511,-4.43306016922,QueenS Park,City centre : 4000mts Golf course : 13679mts Hampden Park 1 : 1500mts conference center SECC3 : 1500mts O2 Academy 4 : 1000mts
Ushuaia,Argentina,-54.807306,-68.3084133,3,5,5,2,2,3,3,2,4,6.216666666666668,2,3.0,0,1,1,1,False,False,False,False,False,False,True,Malvinas Argentinas Airport,USH,SAWH,-54.8433,-68.2958,Los Pinos Ushuaia Apart Hotel,Not specified
Bucharest,Romania,44.4361414,26.1027202,4,2,3,1,4,4,3,4,2,13.075000000000001,1,5.0,0,1,1,1,False,False,True,False,False,False,False,Băneasa International Airport,BBU,LRBS,44.50320053100586,26.102100372314453,Sheraton Bucharest Hotel,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Piata Romana - 0.2 km / 0.1 mi <br /> Icon s Garden - 0.4 km / 0.3 mi <br /> Romanian Athenaeum - 0.7 km / 0.4 mi <br /> Casino Partouche - Athenee Palace Hilton - 0.8 km / 0.5 mi <br /> Victoriei Street - 0.8 km / 0.5 mi <br /> CEC Palace - 0.8 km / 0.5 mi <br /> Theodor Aman Museum - 0.9 km / 0.5 mi <br /> National Museum of Art of Romania - 0.9 km / 0.5 mi <br /> Central University Library - 1 km / 0.6 mi <br /> Sala Palatului - 1.1 km / 0.7 mi <br /> Revolution Square - 1.1 km / 0.7 mi <br /> George Enescu Museum - 1.1 km / 0.7 mi <br /> University Square - 1.2 km / 0.7 mi <br /> Cretulescu Church - 1.2 km / 0.8 mi <br /> Cismigiu Garden - 1.3 km / 0.8 mi <br /> </p><p>The nearest major airport is Henri Coanda Intl. Airport (OTP) - 16 km / 9.9 mi</p>
Lusaka,Zambia,-15.4163395,28.2818414,3,3,4,1,2,3,2,3,3,23.983333333333334,1,3.0,0,1,1,1,True,False,False,False,False,False,False,Kenneth Kaunda International Airport Lusaka,LUN,FLLS,-15.3308000565,28.4526004791,Four Pillars Lodge Chilanga,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>National Assembly of Zambia - 0.6 km / 0.4 mi <br /> Kenneth Kaunda International Conference Centre - 0.8 km / 0.5 mi <br /> Mulungushi Confrence Centre - 0.9 km / 0.6 mi <br /> Pakati Sunday Market - 1.4 km / 0.9 mi <br /> Lechwe Trust Art Gallery - 3.5 km / 2.2 mi <br /> Parays Game Ranch - 4.4 km / 2.7 mi <br /> Chilenje House - 5.5 km / 3.4 mi <br /> Lusaka National Museum - 5.9 km / 3.7 mi <br /> Freedom Statue - 6 km / 3.7 mi <br /> Lusaka City Market - 6.6 km / 4.1 mi <br /> Independence Stadium - 6.8 km / 4.2 mi <br /> Soweto Market - 7.7 km / 4.8 mi <br /> Town Centre Market - 8.3 km / 5.1 mi <br /> Dutch Reform Market - 8.3 km / 5.1 mi <br /> 37d Gallery - 9.6 km / 6 mi <br /> </p><p>The nearest major airport is Lusaka (LUN-Kenneth Kaunda Intl.) - 20.5 km / 12.8 mi</p>
La Paz,Bolivia,-16.4955455,-68.1336229,4,4,4,1,3,3,3,3,3,8.075000000000001,1,4.0,0,1,1,1,False,False,False,False,False,False,True,El Alto International Airport,LPB,SLLP,-16.5132999420166,-68.19229888916016,Hotel Rosario Lago Titicaca,Not specified
Montevideo,Uruguay,-34.9058916,-56.1913095,4,3,3,3,3,4,3,4,3,17.066666666666666,2,3.0,0,1,1,1,False,False,False,False,False,False,True,Angel S Adami Airport,\N,SUAA,-34.7892,-56.264702,Hostal Mvd Port,Not specified
Mendoza,Argentina,-34.78709305,-68.43818677312292,3,4,4,1,3,4,3,3,4,15.908333333333333,2,4.0,0,1,1,1,False,False,False,False,False,False,True,El Plumerillo Airport,MDZ,SAME,-32.8316993713,-68.7929000854,Esplendor Mendoza,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Bodega Giol - 0.7 km / 0.4 mi <br /> Arena Maipu - 0.8 km / 0.5 mi <br /> Wine Museum - 1.1 km / 0.7 mi <br /> Bodegas Lopez - 2.4 km / 1.5 mi <br /> Familia Cecchin Winery - 4.7 km / 2.9 mi <br /> Weinert Winery - 7.7 km / 4.8 mi <br /> Palmares Open Mall - 7.8 km / 4.9 mi <br /> Bodega La Rural - 8.6 km / 5.3 mi <br /> Bodega Penaflor - 8.6 km / 5.3 mi <br /> Achaval Ferrer Florida de Tupungato Winery - 10.3 km / 6.4 mi <br /> La Barraca Mall - 10.3 km / 6.4 mi <br /> Navarro Correas Winery - 10.3 km / 6.4 mi <br /> Provincial Museum of Fine Arts Emiliano Guiñazú - 10.4 km / 6.4 mi <br /> Avenida San Martin - 10.4 km / 6.4 mi <br /> Chacras de Coria Town Square - 10.4 km / 6.5 mi <br /> </p><p>The preferred airport for Esplendor by Wyndham Mendoza is Mendoza (MDZ-Governor Francisco Gabrielli Intl.) - 22.1 km / 13.8 mi </p>
Innsbruck,Austria,47.2654296,11.3927685,4,5,5,1,3,4,3,3,3,8.39090909090909,2,3.0,0,1,1,1,False,False,True,False,False,False,False,Innsbruck Airport,INN,LOWI,47.260201,11.344,Tautermann Garni,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Ottoburg - 0.6 km / 0.3 mi <br /> Helbling House - 0.7 km / 0.4 mi <br /> Innsbruck Old Town Christmas Market - 0.7 km / 0.4 mi <br /> Golden Roof - 0.7 km / 0.4 mi <br /> Innsbruck Market Hall - 0.7 km / 0.4 mi <br /> Innsbruck City Tower - 0.7 km / 0.4 mi <br /> City Tower - 0.7 km / 0.4 mi <br /> Cathedral of St. James - 0.8 km / 0.5 mi <br /> Imperial Palace - 0.8 km / 0.5 mi <br /> Maria Theresa Street - 0.8 km / 0.5 mi <br /> Museum Hofburg - 0.8 km / 0.5 mi <br /> Tyrolean Folk Art Museum - 0.8 km / 0.5 mi <br /> Court Church - 0.9 km / 0.5 mi <br /> Innsbruck State Theater - 0.9 km / 0.5 mi <br /> Hospital Church - 0.9 km / 0.5 mi <br /> </p><p>The preferred airport for Hotel Tautermann is Kranebitten Airport (INN) - 3.8 km / 2.3 mi </p>
Brussels,Belgium,50.8465573,4.351697,4,2,3,1,3,4,3,4,2,11.475000000000001,2,4.0,0,1,1,1,False,False,True,False,False,False,False,Brussels Airport,BRU,EBBR,50.9014015198,4.48443984985,Warwick Brussels,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Editions Jacques Brel - 0.2 km / 0.1 mi <br /> Galeries Royales Saint-Hubert - 0.2 km / 0.1 mi <br /> Mont des Arts - 0.3 km / 0.2 mi <br /> Square Brussels Meeting Centre - 0.3 km / 0.2 mi <br /> Rue des Bouchers - 0.3 km / 0.2 mi <br /> Brussels City Hall - 0.3 km / 0.2 mi <br /> Royal Library of Belgium - 0.4 km / 0.2 mi <br /> La Grand Place - 0.4 km / 0.2 mi <br /> Manneken Pis Statue - 0.4 km / 0.3 mi <br /> BOZAR Centre for Fine Arts - 0.4 km / 0.3 mi <br /> Cathedral of St. Michael - 0.5 km / 0.3 mi <br /> Museum of Musical Instruments - 0.6 km / 0.4 mi <br /> Magritte Museum - 0.6 km / 0.4 mi <br /> Royal Museums of Fine Arts of Belgium - 0.6 km / 0.4 mi <br /> Matonge - 0.6 km / 0.4 mi <br /> </p><p>The nearest airports are:<br />Brussels Airport (BRU) - 15.2 km / 9.4 mi<br /> Charleroi (CRL-Brussels South Charleroi) - 56.1 km / 34.9 mi<br /> Antwerp (ANR-Antwerp Intl.) - 51.5 km / 32 mi<br /> </p><p>The preferred airport for Warwick Brussels is Brussels Airport (BRU). </p>
Tartu,Estonia,58.3801207,26.72245,4,2,3,1,3,3,3,3,3,10.2,1,4.0,0,1,1,0,False,False,True,False,False,False,False,Tartu Airport,TAY,EETU,58.3074989319,26.690399169900004,Antonius Hotel,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>University of Tartu - 0.1 km / 0.1 mi <br /> Toomemägi - 0.1 km / 0.1 mi <br /> Monument to Jaan Tonisson - 0.2 km / 0.1 mi <br /> St John s Church - 0.2 km / 0.1 mi <br /> Tartu Town Hall - 0.2 km / 0.1 mi <br /> Student s Lock-Up - 0.2 km / 0.1 mi <br /> St. John s Church (Jaani Kirik) - 0.2 km / 0.1 mi <br /> Tartu Uppsala House - 0.2 km / 0.2 mi <br /> Home of Theatre - 0.2 km / 0.2 mi <br /> Uspenski Cathedral of the Estonian Apostolic Orthodox Church - 0.3 km / 0.2 mi <br /> Toy Museum - 0.3 km / 0.2 mi <br /> Stature of Oskar Luts - 0.3 km / 0.2 mi <br /> Sculpture Bronze Pig - 0.3 km / 0.2 mi <br /> Estonian Supreme Court Building - 0.3 km / 0.2 mi <br /> Monument to Gustav II Adolf - 0.3 km / 0.2 mi <br /> </p><p>The preferred airport for Hotel Antonius is Tartu (TAY) - 13.5 km / 8.4 mi </p>
Harbin,China,45.7593633,126.6276177,4,3,3,1,3,3,2,4,2,16.442857142857143,2,3.0,0,1,1,1,False,True,False,False,False,False,False,Taiping Airport,HRB,ZYHB,45.6234016418457,126.25,Ganges Spring Holiday Hotel,Distances are calculated in a straight line from the property&apos;s location to the point of interest or attraction  and may not reflect actual travel distance. &lt;br /&gt;&lt;br /&gt; Distances are displayed to the nearest 0.1 mile and kilometer. &lt;p&gt;Heilongjiang Science and Technology Museum - 2.6 km / 1.6 mi &lt;br /&gt;Stalin Park - 2.6 km / 1.6 mi &lt;br /&gt;Saint Sophia Church - 2.6 km / 1.6 mi &lt;br /&gt;Harbin Flood Control Memorial - 2.8 km / 1.7 mi &lt;br /&gt;Zhaolin Park - 2.8 km / 1.8 mi &lt;br /&gt;Harbin Polarland - 3 km / 1.8 mi &lt;br /&gt;Harbin Ice and Snow World - 3.3 km / 2 mi &lt;br /&gt;Harbin Institute of Technology - 3.3 km / 2 mi &lt;br /&gt;Heilongjiang Provincial Museum - 3.5 km / 2.2 mi &lt;br /&gt;Harbin Exhibition Hall of Arts and Crafts of Ice and Snow - 3.5 km / 2.2 mi &lt;br /&gt;Sun Island Park - 3.7 km / 2.3 mi &lt;br /&gt;Harbin Amusement Park - 6.1 km / 3.8 mi &lt;br /&gt;Siberian Tiger Park - 6.4 km / 4 mi &lt;br /&gt;Long Ta - 6.6 km / 4.1 mi &lt;br /&gt;Wanda Plaza - 6.7 km / 4.2 mi &lt;br /&gt;&lt;/p&gt;&lt;p&gt;The nearest major airport is Harbin (HRB-Taiping Intl.) - 31.4 km / 19.5 mi. &lt;/p&gt;
Beijing,China,40.190632,116.412144,5,3,3,1,4,5,3,5,2,16.61,2,5.0,0,1,1,1,False,True,False,False,False,False,False,Beijing Capital International Airport,PEK,ZBAA,40.0801010131836,116.58499908447266,Beijing Hotel,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Oriental Plaza - 0.3 km / 0.2 mi <br /> Qianmen Dajie - 0.4 km / 0.3 mi <br /> National Museum of China - 0.6 km / 0.4 mi <br /> Wangfujing Street - 0.6 km / 0.4 mi <br /> Tiananmen Square - 0.8 km / 0.5 mi <br /> Intime Lotte Department Store - 1 km / 0.6 mi <br /> Monument to the People s Heroes - 1 km / 0.6 mi <br /> Tiananmen - 1 km / 0.6 mi <br /> China Museum of History - 1.1 km / 0.7 mi <br /> Peking Union Medical College - 1.1 km / 0.7 mi <br /> Chairman Mao Memorial Hall - 1.1 km / 0.7 mi <br /> Peninsula Beijing Shopping Arcade - 1.2 km / 0.8 mi <br /> Zhongnanhai - 1.3 km / 0.8 mi <br /> Zhengyangmen - 1.3 km / 0.8 mi <br /> Beijing Qianmen Street - 1.4 km / 0.9 mi <br /> </p><p>The nearest airports are:<br />Capital Intl. Airport (PEK) - 28.5 km / 17.7 mi<br /> Beijing (PKX-Daxing Intl.) - 51.8 km / 32.2 mi<br /> </p><p>The preferred airport for Beijing Hotel is Capital Intl. Airport (PEK). </p>
Prague,Czech Republic,50.0874654,14.4212535,5,2,3,1,4,4,3,5,2,10.691666666666668,2,4.0,0,1,1,1,False,False,True,False,False,False,False,Václav Havel Airport Prague,PRG,LKPR,50.1008,14.26,Liberty,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Na Prikope - 0.1 km / 0.1 mi <br /> Wenceslas Square - 0.2 km / 0.1 mi <br /> Museum of Communism - 0.2 km / 0.1 mi <br /> Lego Museum - 0.3 km / 0.2 mi <br /> Estates Theatre - 0.4 km / 0.2 mi <br /> Old Town Square - 0.5 km / 0.3 mi <br /> Mucha Museum - 0.5 km / 0.3 mi <br /> Royal Route - 0.5 km / 0.3 mi <br /> Prague Astronomical Clock - 0.5 km / 0.3 mi <br /> Celetná - 0.5 km / 0.3 mi <br /> VJ Rott Building - 0.5 km / 0.3 mi <br /> House of the Black Madonna - 0.6 km / 0.4 mi <br /> Powder Tower - 0.6 km / 0.4 mi <br /> Municipal House Hall - 0.6 km / 0.4 mi <br /> Parizska Street - 0.6 km / 0.4 mi <br /> </p><p>The preferred airport for Hotel Liberty is Vaclav Havel Airport (PRG) - 16.5 km / 10.2 mi </p>
Lhasa,China,29.6542054,91.1173015,5,4,4,1,1,3,4,2,5,9.983333333333333,3,5.0,0,1,0,1,False,True,False,False,False,False,False,Lhasa Gonggar Airport,LXA,ZULS,29.2978000641,90.9119033813,The St. Regis Lhasa Resort,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Tibet University - 1.1 km / 0.7 mi <br /> Canggu Temple - 1.1 km / 0.7 mi <br /> Jokhang Temple - 1.8 km / 1.1 mi <br /> Ramoche Temple - 2.3 km / 1.4 mi <br /> Zhaji Temple - 3.3 km / 2 mi <br /> Potala Palace - 3.8 km / 2.3 mi <br /> Lasa Museum - 4.7 km / 2.9 mi <br /> Tibet Museum - 5.3 km / 3.3 mi <br /> Norbulingka - 6.2 km / 3.9 mi <br /> Sera Monastery - 6.3 km / 3.9 mi <br /> Samye Monastery - 8.3 km / 5.2 mi <br /> Nechung Monastery - 10.3 km / 6.4 mi <br /> Drepung Monastery - 11.2 km / 7 mi <br /> Drak Yerpa - 28.1 km / 17.5 mi <br /> Zhuoma Lakang Temple - 33.7 km / 20.9 mi <br /> </p><p>The preferred airport for The St. Regis Lhasa Resort is Lhasa (LXA-Gonggar) - 61.2 km / 38 mi </p>
Aswan,Egypt,24.091071,32.897306,5,3,4,2,2,4,3,2,4,27.575,1,3.0,0,1,1,1,True,False,False,False,False,False,False,Aswan International Airport,ASW,HESN,23.9643993378,32.8199996948,Sara Hotel Aswan,Not specified
Cuenca,Ecuador,-2.8974072,-79.0041726,5,3,4,1,3,4,3,3,4,15.041666666666666,1,3.0,0,1,1,1,False,False,False,False,False,False,True,Mariscal Lamar Airport,CUE,SECU,-2.88947,-78.984398,San Juan Hotel,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Church of Santo Domingo - 0.1 km / 0.1 mi <br /> San Cenaculo Church - 0.2 km / 0.1 mi <br /> Calderon Park - 0.3 km / 0.2 mi <br /> New Cathedral of Cuenca - 0.3 km / 0.2 mi <br /> San Francisco Plaza Market - 0.3 km / 0.2 mi <br /> Convent of the Assumption - 0.3 km / 0.2 mi <br /> Esqueletologia Museum - 0.5 km / 0.3 mi <br /> Sombrero Museum - 0.5 km / 0.3 mi <br /> Casa de los Arcos Art Museum - 0.6 km / 0.3 mi <br /> San Sebastian Plaza - 0.6 km / 0.4 mi <br /> Museum of Extreme Art - 0.6 km / 0.4 mi <br /> Museum of Modern Art - 0.6 km / 0.4 mi <br /> University of Cuenca s Orchid Garden - 0.7 km / 0.4 mi <br /> Museum of the Canari Identity - 0.8 km / 0.5 mi <br /> Plaza Rotary Market - 0.8 km / 0.5 mi <br /> </p><p>The preferred airport for San Juan Hotel is Cuenca (CUE-Mariscal Lamar) - 3.2 km / 2 mi </p>
